out_file,program,addr,body_lines,owner_out_file,owner_addr,owner_name,shared,containment
pd/3750.c,pd,3750,4,pd/9784.c,9784,call_0faf_0f00_0dbc_then_r3_23,yes,1.00
pd/3760.c,pd,3760,1,pd/3760.c,3760,read_dptr_byte_then_tail_10bc_at_042c,no,1.00
pd/3777.c,pd,3777,1,pd/3777.c,3777,inc32_r4_r7_and_mul_r3_by_5e,no,1.00
pd/37A7.c,pd,37A7,1,pd/37A7.c,37A7,load_r7_then_tail_10bc,no,1.00
pd/37AE.c,pd,37AE,2,pd/37AE.c,37AE,store_r7_at_dptr,no,1.00
pd/37DE.c,pd,37DE,1,pd/37DE.c,37DE,scale_dptr_from_dptr_byte_5e_f5,no,1.00
pd/37ED.c,pd,37ED,1,pd/37ED.c,37ED,clear_r7_and_mask_r6_to_bit3,no,1.00
pd/383A.c,pd,383A,3,pd/383A.c,383A,unresolved_0x383A,no,1.00
pd/384E.c,pd,384E,2,pd/384E.c,384E,call_0f1f_then_return_r7_and_3,no,1.00
pd/3872.c,pd,3872,1,pd/3872.c,3872,load_r0_r1_r2_r3_04_05_06_07,no,1.00
pd/3883.c,pd,3883,1,pd/3883.c,3883,FUN_CODE_3883,no,1.00
pd/38CA.c,pd,38CA,1,pd/38CA.c,38CA,read_xdata_to_r3_set_dptr_0418,no,1.00
pd/38D3.c,pd,38D3,1,pd/38D3.c,38D3,read_be16_from_dptr,no,1.00
pd/393D.c,pd,393D,4,pd/393D.c,393D,write_r7_r5_r3_to_consecutive_xdata,no,1.00
pd/396B.c,pd,396B,2,pd/396B.c,396B,read4xdata_and_clear_r7_bit0,no,1.00
pd/3974.c,pd,3974,1,pd/3974.c,3974,set_dptr_07fb_then_fall_through,no,1.00
pd/3977.c,pd,3977,1,pd/3977.c,3977,read_dptr_byte_then_07d2,no,1.00
pd/39AC.c,pd,39AC,1,pd/39AC.c,39AC,read_byte_to_r7_set_r3_1,no,1.00
pd/39DE.c,pd,39DE,2,pd/39DE.c,39DE,set_dph_call_1041_r7_03,no,1.00
pd/39E6.c,pd,39E6,1,pd/39E6.c,39E6,FUN_CODE_39e6,no,1.00
pd/39E7.c,pd,39E7,1,pd/39E7.c,39E7,set_args_r1_d3_r2_07_r3_01,no,1.00
pd/39F9.c,pd,39F9,1,pd/39F9.c,39F9,tail_jump_10bc_with_b_60_and_r7,no,1.00
pd/3A0E.c,pd,3A0E,2,pd/3A0E.c,3A0E,read4xdata_and_return_r7_bit0,no,1.00
pd/3A33.c,pd,3A33,2,pd/3A33.c,3A33,store_a_then_multiply_r7_by_5e,no,1.00
pd/3FEA.c,pd,3FEA,3,pd/3FEA.c,3FEA,clear_ram_07_08_then_call_10e8_at_0988,no,1.00
pd/4402.c,pd,4402,24,pd/4402.c,4402,run_body_while_07cf_is_zero,no,1.00
pd/4800.c,pd,4800,25,pd/4800.c,4800,increment_dptr_byte_and_jump_back_to_4408,no,1.00
pd/4C20.c,pd,4C20,2,pd/4C20.c,4C20,call_f739_then_return_dptr_07d0,no,1.00
pd/4C27.c,pd,4C27,11,pd/4C27.c,4C27,dispatch_entry,no,1.00
pd/4D6F.c,pd,4D6F,117,pd/4D6F.c,4D6F,dispatch_case_06,no,1.00
pd/4E84.c,pd,4E84,5,pd/4E84.c,4E84,dispatch_case_09,no,1.00
pd/567C.c,pd,567C,1,pd/567C.c,567C,scale_dptr_from_a_times_77_plus_73,no,1.00
pd/56CB.c,pd,56CB,2,pd/56CB.c,56CB,store_a_then_scaled_lookup_from_r7,no,1.00
pd/56ED.c,pd,56ED,1,pd/56ED.c,56ED,read_xdata_0852,no,1.00
pd/56F1.c,pd,56F1,1,pd/56F1.c,56F1,scale_dptr_from_a_times_77_plus_6e,no,1.00
pd/578E.c,pd,578E,1,pd/578E.c,578E,index_stride_77_addr_r1,no,1.00
pd/584A.c,pd,584A,1,pd/584A.c,584A,mul_dptr_byte_77_to_r4r5_and_arg_d7,no,1.00
pd/5874.c,pd,5874,1,pd/5874.c,5874,mul_dptr_byte_77_to_arg_6c,no,1.00
pd/58AB.c,pd,58AB,1,pd/58AB.c,58AB,arg_89_from_r4r5_then_store_at_0864,no,1.00
pd/58B9.c,pd,58B9,1,pd/58B9.c,58B9,scale_dptr_from_dptr_byte_77_plus_96,no,1.00
pd/5950.c,pd,5950,1,pd/5950.c,5950,index_stride_77_r7,no,1.00
pd/6673.c,pd,6673,100,pd/6673.c,6673,FUN_CODE_6673,no,1.00
pd/68CE.c,pd,68CE,6,pd/68CE.c,68CE,store_a_and_copy_07f4_masked_to_07f5,no,1.00
pd/6F96.c,pd,6F96,1,pd/6F96.c,6F96,call_122f_with_dptr_fffd_6f96,no,1.00
pd/6FAD.c,pd,6FAD,1,pd/6FAD.c,6FAD,read_dptr_byte_into_r7,no,1.00
pd/6FAF.c,pd,6FAF,1,pd/6FAF.c,6FAF,scaled_lookup_from_a_times_5e_plus_f8,no,1.00
pd/6FC5.c,pd,6FC5,1,pd/6FC5.c,6FC5,scaled_lookup_from_a_times_5e_plus_f7,no,1.00
pd/6FD4.c,pd,6FD4,1,pd/6FD4.c,6FD4,set_r5_then_fall_through,no,1.00
pd/6FD5.c,pd,6FD5,1,pd/6FD5.c,6FD5,call_10bc_with_b_60_and_dptr_0433,no,1.00
pd/700D.c,pd,700D,1,pd/700D.c,700D,read_xdata_080d_and_set_r3_ff,no,1.00
pd/7014.c,pd,7014,1,pd/7014.c,7014,set_dptr_0a86_and_call_10e8,no,1.00
pd/7021.c,pd,7021,3,pd/7021.c,7021,scale_5e_and_call_122f,no,1.00
pd/7045.c,pd,7045,1,pd/7045.c,7045,set_dptr_fffd_and_call_122f,no,1.00
pd/7059.c,pd,7059,1,pd/7059.c,7059,call_122f,no,1.00
pd/705C.c,pd,705C,1,pd/705C.c,705C,load_dptr_from_iram_0d_0e,no,1.00
pd/7063.c,pd,7063,2,pd/7063.c,7063,call_1041_then_point_dptr_07d4,no,1.00
pd/7069.c,pd,7069,1,pd/7069.c,7069,read_07d4_into_r7,no,1.00
pd/706B.c,pd,706B,1,pd/706B.c,706B,dptr_08e9_plus_5e_times_a,no,1.00
pd/7091.c,pd,7091,1,pd/7091.c,7091,read_07d4_into_a,no,1.00
pd/7095.c,pd,7095,1,pd/7095.c,7095,dptr_08ea_plus_5e_times_a,no,1.00
pd/70A3.c,pd,70A3,1,pd/70A3.c,70A3,read_08ea_table_byte,no,1.00
pd/70A4.c,pd,70A4,1,pd/70A4.c,70A4,dptr_08ed_plus_5e_times_a,no,1.00
pd/70BA.c,pd,70BA,1,pd/70BA.c,70BA,read_08ed_table_byte,no,1.00
pd/70BB.c,pd,70BB,1,pd/70BB.c,70BB,dpl_08f4_plus_5e_times_a_low_only,no,1.00
pd/70C7.c,pd,70C7,2,pd/70C7.c,70C7,store_a_to_dptr,no,1.00
pd/70C8.c,pd,70C8,1,pd/70C8.c,70C8,dptr_08e7_plus_5e_times_r7,no,1.00
pd/70D7.c,pd,70D7,1,pd/70D7.c,70D7,read_dptr_to_r3_then_dptr_08fc,no,1.00
pd/70E7.c,pd,70E7,3,pd/70E7.c,70E7,call_0fcb_then_tail_jmp_0f0e,no,1.00
pd/70F8.c,pd,70F8,1,pd/70F8.c,70F8,read_dptr_to_r7_then_dptr_08f9,no,1.00
pd/7108.c,pd,7108,3,pd/7108.c,7108,set_dptr_0007_call_1253_tail_jmp_10c8,no,1.00
pd/7121.c,pd,7121,1,pd/7121.c,7121,read_08e8_record_byte_from_r7,no,1.00
pd/7140.c,pd,7140,1,pd/7140.c,7140,pack_0108e8_plus_5e_times_a_into_r1_r3,no,1.00
pd/714F.c,pd,714F,1,pd/714F.c,714F,dptr_0a2d_plus_17_times_a,no,1.00
pd/715E.c,pd,715E,1,pd/715E.c,715E,dptr_08e4_plus_5e_times_a,no,1.00
pd/716C.c,pd,716C,1,pd/716C.c,716C,dptr_08e3_plus_5e_times_a,no,1.00
pd/717C.c,pd,717C,1,pd/717C.c,717C,set_dptr_ffff_tail_jmp_122f,no,1.00
pd/7182.c,pd,7182,1,pd/7182.c,7182,pack_0108e3_plus_r6_r7_into_r1_r3,no,1.00
pd/718D.c,pd,718D,2,pd/718D.c,718D,store_a_to_dptr_and_zero_r2_r3,no,1.00
pd/7392.c,pd,7392,39,pd/7392.c,7392,count_07cb_up_to_3_over_07ca_records,no,1.00
pd/7580.c,pd,7580,106,pd/7580.c,7580,set_07d2_and_return_r7_zero_or_one,no,1.00
pd/7753.c,pd,7753,2,pd/7753.c,7753,call_f75c_with_07d1,no,1.00
pd/775C.c,pd,775C,4,pd/775C.c,775C,call_e4d0_return_r7,no,1.00
pd/7B14.c,pd,7B14,71,pd/7B14.c,7B14,FUN_CODE_7b14,no,1.00
pd/7CE0.c,pd,7CE0,79,pd/7CE0.c,7CE0,FUN_CODE_7ce0,no,1.00
pd/7E91.c,pd,7E91,2,pd/7E91.c,7E91,reload_0a8b_call_f75c,no,1.00
pd/805E.c,pd,805E,68,pd/805E.c,805E,update_07d4_state,no,1.00
pd/8210.c,pd,8210,2,pd/8210.c,8210,call_dc29_with_07d4,no,1.00
pd/821B.c,pd,821B,13,pd/821B.c,821B,fill_0849_0857_block,no,1.00
pd/8576.c,pd,8576,50,pd/8576.c,8576,step_state_07d0_07d1,no,1.00
pd/8716.c,pd,8716,4,pd/8716.c,8716,call_f22e_with_07d0,no,1.00
pd/8814.c,pd,8814,1,pd/8814.c,8814,store_3bytes_at_dptr_plus_1,no,1.00
pd/88BE.c,pd,88BE,46,pd/88BE.c,88BE,update_07d6_table_entries,no,1.00
pd/8A4A.c,pd,8A4A,71,pd/8A4A.c,8A4A,FUN_CODE_8a4a,no,1.00
pd/8BC0.c,pd,8BC0,2,pd/8BC0.c,8BC0,call_f739_then_read_07d1,no,1.00
pd/8D41.c,pd,8D41,77,pd/8D41.c,8D41,advance_07d2_counter_and_dispatch,no,1.00
pd/8EA6.c,pd,8EA6,2,pd/8EA6.c,8EA6,call_7ce0_with_r5_0b,no,1.00
pd/9021.c,pd,9021,1,pd/9021.c,9021,stub_set_r4_07,no,1.00
pd/9023.c,pd,9023,1,pd/9023.c,9023,make_dptr_r4_minus_3,no,1.00
pd/9024.c,pd,9024,1,pd/9024.c,9024,make_dptr_a_minus_3,no,1.00
pd/9026.c,pd,9026,1,pd/9026.c,9026,make_dptr_r6_minus_3_9026,no,1.00
pd/9028.c,pd,9028,2,pd/9028.c,9028,make_dptr_r6_minus_3_9028,no,1.00
pd/9066.c,pd,9066,1,pd/9066.c,9066,make_dptr_a_minus_3_col_12,no,1.00
pd/906D.c,pd,906D,2,pd/906D.c,906D,make_dptr_r6_minus_3_col_r3,no,1.00
pd/9076.c,pd,9076,1,pd/9076.c,9076,read_byte_at_dptr_to_r1,no,1.00
pd/9078.c,pd,9078,1,pd/9078.c,9078,make_dptr_a_minus_3_col_14,no,1.00
pd/907E.c,pd,907E,2,pd/907E.c,907E,make_dptr_r6_minus_3_col_r5,no,1.00
pd/9087.c,pd,9087,2,pd/9087.c,9087,read_and_increment_32bit,no,1.00
pd/909A.c,pd,909A,2,pd/909A.c,909A,read_bit0_of_08fc_row,no,1.00
pd/90B1.c,pd,90B1,1,pd/90B1.c,90B1,store_4bytes_at_0a86,no,1.00
pd/90B3.c,pd,90B3,1,pd/90B3.c,90B3,store_3bytes_at_0a86,no,1.00
pd/90C0.c,pd,90C0,1,pd/90C0.c,90C0,read_xdata_00b0_plus_r4,no,1.00
pd/90CF.c,pd,90CF,1,pd/90CF.c,90CF,dph_plus_double_a_90cf,no,1.00
pd/90D6.c,pd,90D6,1,pd/90D6.c,90D6,read_table_08f4_step_5e_minus_1,no,1.00
pd/90E8.c,pd,90E8,2,pd/90E8.c,90E8,read_xdata_r6_minus_3_low_a,no,1.00
pd/90F3.c,pd,90F3,3,pd/90F3.c,90F3,set_dptr_0004_then_fall_through,no,1.00
pd/90F6.c,pd,90F6,3,pd/90F6.c,90F6,call_1253_then_jump_10c8,no,1.00
pd/90FC.c,pd,90FC,2,pd/90FC.c,90FC,call_0c46_then_dptr_0d0e,no,1.00
pd/90FF.c,pd,90FF,1,pd/90FF.c,90FF,set_dptr_0d0e_90ff,no,1.00
pd/9106.c,pd,9106,1,pd/9106.c,9106,read_xdata_0a2c_step_17,no,1.00
pd/9115.c,pd,9115,1,pd/9115.c,9115,read_dptr_to_r5_r6_zero_r7,no,1.00
pd/911C.c,pd,911C,1,pd/911C.c,911C,read_xdata_07ca_into_r6,no,1.00
pd/9123.c,pd,9123,1,pd/9123.c,9123,dpl_090d_plus_5e_times_a,no,1.00
pd/912F.c,pd,912F,1,pd/912F.c,912F,dpl_0931_plus_5e_times_a,no,1.00
pd/9147.c,pd,9147,1,pd/9147.c,9147,dpl_0929_plus_5e_times_a,no,1.00
pd/915E.c,pd,915E,2,pd/915E.c,915E,load_r5_then_write_via_915f,no,1.00
pd/915F.c,pd,915F,2,pd/915F.c,915F,write_a_to_dptr_set_r6_r4_ret6,no,1.00
pd/9166.c,pd,9166,1,pd/9166.c,9166,read_xdata_07c9_into_r6,no,1.00
pd/9177.c,pd,9177,1,pd/9177.c,9177,set_b60_dptr_04a3_tail_10bc,no,1.00
pd/96E8.c,pd,96E8,1,pd/96E8.c,96E8,dptr_07d1_then_scale_via_96ed,no,1.00
pd/96EB.c,pd,96EB,1,pd/96EB.c,96EB,read_dptr_to_r7_then_scale,no,1.00
pd/96ED.c,pd,96ED,1,pd/96ED.c,96ED,dptr_0a13_plus_17_times_a,no,1.00
pd/96FB.c,pd,96FB,1,pd/96FB.c,96FB,dptr_0819_then_scale_via_96ff,no,1.00
pd/96FE.c,pd,96FE,1,pd/96FE.c,96FE,read_dptr_to_a_then_scale,no,1.00
pd/96FF.c,pd,96FF,1,pd/96FF.c,96FF,dptr_0a27_plus_17_times_a,no,1.00
pd/970D.c,pd,970D,2,pd/970D.c,970D,zero_xdata_0a14_step_17,no,1.00
pd/971B.c,pd,971B,2,pd/971B.c,971B,write_a_to_dptr,no,1.00
pd/971C.c,pd,971C,1,pd/971C.c,971C,dptr_0a15_plus_17_times_r7,no,1.00
pd/972B.c,pd,972B,1,pd/972B.c,972B,dptr_07d4_then_fall_through,no,1.00
pd/972E.c,pd,972E,1,pd/972E.c,972E,load_r0_r3_then_read_dptr_times_17,no,1.00
pd/973C.c,pd,973C,2,pd/973C.c,973C,dptr_07d1_then_tail_0faf,no,1.00
pd/9740.c,pd,9740,2,pd/9740.c,9740,dptr_from_a_mul_5e_add_fc_tail_jump_0faf,no,1.00
pd/9750.c,pd,9750,1,pd/9750.c,9750,load_a_from_r7_9750,no,1.00
pd/9751.c,pd,9751,1,pd/9751.c,9751,dptr_from_a_mul_17_add_29,no,1.00
pd/975F.c,pd,975F,1,pd/975F.c,975F,read_xdata_07d4_into_r3,no,1.00
pd/9764.c,pd,9764,1,pd/9764.c,9764,dptr_from_a_mul_17_add_17_first_half,no,1.00
pd/9768.c,pd,9768,1,pd/9768.c,9768,dptr_from_a_add_17_second_half,no,1.00
pd/9772.c,pd,9772,1,pd/9772.c,9772,read_xdata_07d4_into_a,no,1.00
pd/9776.c,pd,9776,1,pd/9776.c,9776,dptr_from_a_mul_17_add_1b,no,1.00
pd/9784.c,pd,9784,5,pd/9784.c,9784,call_0faf_0f00_0dbc_then_r3_23,no,1.00
pd/9792.c,pd,9792,2,pd/9792.c,9792,clr_carry,no,1.00
pd/9793.c,pd,9793,2,pd/9793.c,9793,copy_a_to_r0_r1_r2_tail_jump_0f0e,no,1.00
pd/9799.c,pd,9799,1,pd/9799.c,9799,load_a_from_r7_9799,no,1.00
pd/979A.c,pd,979A,1,pd/979A.c,979A,read_xdata_table_byte_idx_a_mul_17_add_14,no,1.00
pd/97A9.c,pd,97A9,1,pd/97A9.c,97A9,dptr_from_a_mul_17_add_2c,no,1.00
pd/97B8.c,pd,97B8,1,pd/97B8.c,97B8,load_a_from_r7_97b8,no,1.00
pd/97B9.c,pd,97B9,1,pd/97B9.c,97B9,read_xdata_byte_at_r4_minus_3_page_01,no,1.00
pd/97C7.c,pd,97C7,1,pd/97C7.c,97C7,dptr_page_sel_from_r6_minus_3_first_half,no,1.00
pd/97CB.c,pd,97CB,2,pd/97CB.c,97CB,read_xdata_byte_at_r6_minus_3_page_01,no,1.00
pd/97D5.c,pd,97D5,2,pd/97D5.c,97D5,dptr_from_a_mul_5e_add_04_tail_jump_0faf,no,1.00
pd/97E5.c,pd,97E5,1,pd/97E5.c,97E5,test_r7_bit_5,no,1.00
pd/97E8.c,pd,97E8,1,pd/97E8.c,97E8,clear_r4_r5_r6_return_a,no,1.00
pd/97EF.c,pd,97EF,1,pd/97EF.c,97EF,dptr_from_a_mul_17_add_23_first_half,no,1.00
pd/97F3.c,pd,97F3,1,pd/97F3.c,97F3,dptr_low_from_a_add_23_no_dph_store,no,1.00
pd/97FB.c,pd,97FB,1,pd/97FB.c,97FB,dptr_from_a_mul_17_add_28,no,1.00
pd/982F.c,pd,982F,4,pd/982F.c,982F,call_0faf_0f00_0dbc_return_zero,no,1.00
pd/9849.c,pd,9849,5,pd/9849.c,9849,call_0bc4_keep_result_in_r7,no,1.00
pd/984D.c,pd,984D,3,pd/984D.c,984D,call_0eeae,no,1.00
pd/9850.c,pd,9850,2,pd/9850.c,9850,load_dptr_d9ef_tail_jump_10f1,no,1.00
pd/985D.c,pd,985D,4,pd/985D.c,985D,call_0d8f_write_00_04_to_07da_07db,no,1.00
pd/987F.c,pd,987F,1,pd/987F.c,987F,FUN_CODE_987f,no,1.00
pd/9883.c,pd,9883,1,pd/9883.c,9883,read_xdata_byte_to_r7,no,1.00
pd/9885.c,pd,9885,1,pd/9885.c,9885,set_multiplier_2,no,1.00
pd/9888.c,pd,9888,1,pd/9888.c,9888,mul_ab_into_dptr,no,1.00
pd/98A1.c,pd,98A1,1,pd/98A1.c,98A1,load_dptr_07d0,no,1.00
pd/98A4.c,pd,98A4,1,pd/98A4.c,98A4,read_xdata_byte,no,1.00
pd/98A5.c,pd,98A5,1,pd/98A5.c,98A5,mul_by_0c_return_r6r7,no,1.00
pd/98AD.c,pd,98AD,3,pd/98AD.c,98AD,call_0d8f_then_take_r7,no,1.00
pd/98B1.c,pd,98B1,2,pd/98B1.c,98B1,inc_r7_carry_to_r6_setup_0005,no,1.00
pd/98BE.c,pd,98BE,2,pd/98BE.c,98BE,load_dptr_0004,no,1.00
pd/98C1.c,pd,98C1,2,pd/98C1.c,98C1,add_r6r7_to_r1r2_tail_0bc4,no,1.00
pd/98DF.c,pd,98DF,1,pd/98DF.c,98DF,store_a_to_r2,no,1.00
pd/98E0.c,pd,98E0,1,pd/98E0.c,98E0,add_5_to_r2r1,no,1.00
pd/9909.c,pd,9909,2,pd/9909.c,9909,pass_r6_and_a_to_0d70,no,1.00
pd/991A.c,pd,991A,2,pd/991A.c,991A,dptr_001d_tail_0d38,no,1.00
pd/9920.c,pd,9920,2,pd/9920.c,9920,dptr_0011_tail_0d8f,no,1.00
pd/9926.c,pd,9926,1,pd/9926.c,9926,dptr_001f_return_a0_b2,no,1.00
pd/9936.c,pd,9936,2,pd/9936.c,9936,add_r6r7_to_r1r2_tail_0c58,no,1.00
pd/9958.c,pd,9958,2,pd/9958.c,9958,call_10fd_then_dptr_0007,no,1.00
pd/995F.c,pd,995F,2,pd/995F.c,995F,dptr_0021_tail_0c58,no,1.00
pd/9965.c,pd,9965,1,pd/9965.c,9965,FUN_CODE_9965,no,1.00
pd/996F.c,pd,996F,2,pd/996F.c,996F,dptr_0010_tail_0c58,no,1.00
pd/9975.c,pd,9975,3,pd/9975.c,9975,call_10fd_dptr_0004_tail_0bc4,no,1.00
pd/9987.c,pd,9987,1,pd/9987.c,9987,load_a_from_r7_9987,no,1.00
pd/9988.c,pd,9988,1,pd/9988.c,9988,set_multiplier_60,no,1.00
pd/998B.c,pd,998B,1,pd/998B.c,998B,add_full_product_to_dptr,no,1.00
pd/998F.c,pd,998F,1,pd/998F.c,998F,dbl_a_add_dph_write_dph,no,1.00
pd/99C9.c,pd,99C9,1,pd/99C9.c,99C9,add_r5_to_dptr,no,1.00
pd/99D4.c,pd,99D4,2,pd/99D4.c,99D4,read_xdata_inc_r7_carry_r6_tail_0c8c,no,1.00
pd/9A1B.c,pd,9A1B,1,pd/9A1B.c,9A1B,a_r3_b_60_tail_10bc,no,1.00
pd/9A90.c,pd,9A90,1,pd/9A90.c,9A90,load_a_from_r7_stub,no,1.00
pd/9A91.c,pd,9A91,1,pd/9A91.c,9A91,set_b_60_dptr_04a4_then_ret,no,1.00
pd/9ACD.c,pd,9ACD,1,pd/9ACD.c,9ACD,dptr_add_0d0e_via_122f,no,1.00
pd/9ADD.c,pd,9ADD,1,pd/9ADD.c,9ADD,set_dptr_0d0e_9add,no,1.00
pd/9C18.c,pd,9C18,1,pd/9C18.c,9C18,set_b_67,no,1.00
pd/9C1B.c,pd,9C1B,1,pd/9C1B.c,9C1B,add_full_product_to_dptr,no,1.00
pd/9C45.c,pd,9C45,1,pd/9C45.c,9C45,read_xdata_to_r6_set_dptr_069a,no,1.00
pd/9C4D.c,pd,9C4D,1,pd/9C4D.c,9C4D,add_full_product_to_dptr,no,1.00
pd/9CC2.c,pd,9CC2,1,pd/9CC2.c,9CC2,load_1byte_to_r6,no,1.00
pd/9CFB.c,pd,9CFB,1,pd/9CFB.c,9CFB,read_xdata_to_r7_set_dptr_066c,no,1.00
pd/9D39.c,pd,9D39,1,pd/9D39.c,9D39,set_b_67_dptr_066e,no,1.00
pd/A000.c,pd,A000,38,pd/A000.c,A000,FUN_CODE_a000,no,1.00
pd/A0E6.c,pd,A0E6,38,pd/A0E6.c,A0E6,FUN_CODE_a0e6,no,1.00
pd/A339.c,pd,A339,41,pd/A339.c,A339,stash_args_dispatch_code_table,no,1.00
pd/A571.c,pd,A571,57,pd/A571.c,A571,dispatch_on_state_07d0,no,1.00
pd/A5B3.c,pd,A5B3,55,pd/A5B3.c,A5B3,and_16bit_fields_write_07d2_07d3,no,1.00
pd/A678.c,pd,A678,3,pd/A678.c,A678,inc_07d0_reenter_a571,no,1.00
pd/A681.c,pd,A681,1,pd/A681.c,A681,zero_r7_return,no,1.00
pd/A742.c,pd,A742,2,pd/A742.c,A742,load_dptr_be16_from_0abf,no,1.00
pd/A75D.c,pd,A75D,2,pd/A75D.c,A75D,shift_r4_r7_right_then_sub_0x30,no,1.00
pd/A890.c,pd,A890,39,pd/A890.c,A890,ascii_string_not_code,no,1.00
pd/A8AE.c,pd,A8AE,24,pd/A8AE.c,A8AE,event_dispatch_ff80_ffe0,no,1.00
pd/ABBF.c,pd,ABBF,50,pd/ABBF.c,ABBF,build_masked_indexed_table_bytes,no,1.00
pd/ACB7.c,pd,ACB7,1,pd/ACB7.c,ACB7,load_r0_r3_4_5_6_7,no,1.00
pd/ACBF.c,pd,ACBF,1,pd/ACBF.c,ACBF,read_xdata_at_dptr_acbf,no,1.00
pd/ACC0.c,pd,ACC0,1,pd/ACC0.c,ACC0,index_a_by_23_add_0a35,no,1.00
pd/ACCE.c,pd,ACCE,1,pd/ACCE.c,ACCE,set_dptr_07d6,no,1.00
pd/ACD1.c,pd,ACD1,1,pd/ACD1.c,ACD1,read_xdata_to_a_r7,no,1.00
pd/ACD3.c,pd,ACD3,1,pd/ACD3.c,ACD3,index_a_by_23_add_0a2c,no,1.00
pd/ACE1.c,pd,ACE1,1,pd/ACE1.c,ACE1,set_dptr_07d1,no,1.00
pd/ACE4.c,pd,ACE4,1,pd/ACE4.c,ACE4,read_xdata_to_r3,no,1.00
pd/ACE6.c,pd,ACE6,1,pd/ACE6.c,ACE6,index_a_by_23_add_0a2d,no,1.00
pd/ACF4.c,pd,ACF4,3,pd/ACF4.c,ACF4,write_r7_to_dptr,no,1.00
pd/ACF6.c,pd,ACF6,2,pd/ACF6.c,ACF6,index_a_by_5e_add_08fc,no,1.00
pd/AD01.c,pd,AD01,2,pd/AD01.c,AD01,read4xdata_bit0_to_a,no,1.00
pd/AD09.c,pd,AD09,1,pd/AD09.c,AD09,zero_extend_a_into_r4_r7,no,1.00
pd/AD10.c,pd,AD10,3,pd/AD10.c,AD10,dptr_0900_plus_5e_times_xdata_byte,no,1.00
pd/AD1E.c,pd,AD1E,3,pd/AD1E.c,AD1E,call_0faf_then_clear_r3,no,1.00
pd/AD23.c,pd,AD23,2,pd/AD23.c,AD23,load_r2_from_a,no,1.00
pd/AD24.c,pd,AD24,2,pd/AD24.c,AD24,copy_a_to_r0_r1_tail_jump_0f0e,no,1.00
pd/AD2A.c,pd,AD2A,1,pd/AD2A.c,AD2A,read_xdata_07d1_into_a,no,1.00
pd/AD2E.c,pd,AD2E,1,pd/AD2E.c,AD2E,dptr_0a39_plus_17_times_a,no,1.00
pd/AD3C.c,pd,AD3C,1,pd/AD3C.c,AD3C,set_dptr_07d0,no,1.00
pd/AD3F.c,pd,AD3F,1,pd/AD3F.c,AD3F,read_dptr_byte_then_dpl_17x_plus_31,no,1.00
pd/AD4D.c,pd,AD4D,4,pd/AD4D.c,AD4D,call_0faf_0f00_0dbc_return_0,no,1.00
pd/AD58.c,pd,AD58,1,pd/AD58.c,AD58,set_r3_ff_dptr_0a86_call_10e8,no,1.00
pd/AD67.c,pd,AD67,1,pd/AD67.c,AD67,dptr_08fb_plus_5e_times_a,no,1.00
pd/AD75.c,pd,AD75,1,pd/AD75.c,AD75,dptr_0a3d_plus_17_times_a,no,1.00
pd/AD83.c,pd,AD83,1,pd/AD83.c,AD83,read_07d1_07d2_into_r7_r5,no,1.00
pd/AD8C.c,pd,AD8C,1,pd/AD8C.c,AD8C,read_07d2_into_r7_r5_zero,no,1.00
pd/AD94.c,pd,AD94,2,pd/AD94.c,AD94,call_1041_then_return_07d1,no,1.00
pd/AD9C.c,pd,AD9C,1,pd/AD9C.c,AD9C,read_07d1_into_r7_r5_zero,no,1.00
pd/ADA4.c,pd,ADA4,2,pd/ADA4.c,ADA4,call_0faf_then_test_r7_bit2,no,1.00
pd/ADAB.c,pd,ADAB,13,pd/ADAB.c,ADAB,copy_0809_to_080a_then_dispatch_0805,no,1.00
pd/AE9C.c,pd,AE9C,39,pd/AE9C.c,AE9C,write_07d1_then_call_chain,no,1.00
pd/B074.c,pd,B074,3,pd/B074.c,B074,call_c1dd_store_r7_then_call_122f,no,1.00
pd/B154.c,pd,B154,2,pd/B154.c,B154,load_a_with_03,no,1.00
pd/B156.c,pd,B156,2,pd/B156.c,B156,set_dptr_083d,no,1.00
pd/B159.c,pd,B159,2,pd/B159.c,B159,store_first_handoff_helper,no,1.00
pd/B172.c,pd,B172,1,pd/B172.c,B172,read_dptr_byte_to_r7_then_add_b0,no,1.00
pd/B176.c,pd,B176,2,pd/B176.c,B176,make_dptr_from_a_low_byte,no,1.00
pd/B17D.c,pd,B17D,4,pd/B17D.c,B17D,write_dptr_byte_set_00bd_bit0_clear_ff62_bit3,no,1.00
pd/B19F.c,pd,B19F,2,pd/B19F.c,B19F,set_dptr_0a00_plus_a,no,1.00
pd/B1E3.c,pd,B1E3,1,pd/B1E3.c,B1E3,read_xdata_0800_table_stride_77,no,1.00
pd/B1F2.c,pd,B1F2,3,pd/B1F2.c,B1F2,unresolved_0xB1F2,no,1.00
pd/B217.c,pd,B217,1,pd/B217.c,B217,clear_r3_r2_r1,no,1.00
pd/B21E.c,pd,B21E,2,pd/B21E.c,B21E,read_xdata_at_r6r7_minus_3,no,1.00
pd/B24C.c,pd,B24C,2,pd/B24C.c,B24C,load_r3_r0_jmp_0f0e,no,1.00
pd/B24D.c,pd,B24D,2,pd/B24D.c,B24D,broadcast_a_to_r0_r2_then_sub_r4_r7,no,1.00
pd/B263.c,pd,B263,1,pd/B263.c,B263,add_ab_then_r7_page,no,1.00
